,title,artists,album,duration_ms,release_date,artist_genres,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,uri,genre
379,One More Time (feat. Alida),"Robin Schulz, Felix Jaehn, Alida",IIII,199358,2021-02-26,"electro house, norwegian pop, deep house, dance pop, deep euro house, pop, edm, pop dance, german dance, tropical house",False,78,0.5,0.701,0,-6.261,0,0.0499,0.0302,8.97e-06,0.307,0.159,123.985,4,spotify:track:2REu6wX4KKrG6uGlTKVqu6,Pop
380,Hold On,Justin Bieber,Hold On,170813,2021-03-05,"post-teen pop, canadian pop, pop",False,88,0.658,0.634,1,-5.797,0,0.0413,0.0106,0.0,0.132,0.29,139.98,4,spotify:track:4u4NyuceXP7Uzh7XFJKCr1,Pop
381,Girls Like Us,Zoe Wees,Girls Like Us,189000,2021-01-12,german pop,False,84,0.444,0.648,1,-4.955,1,0.0476,0.288,0.0,0.059,0.171,125.706,5,spotify:track:5SFXOMJJ334Wn2PwBHeRZN,Pop
382,Close To You (with Andy Grammer),"R3HAB, Andy Grammer",Close To You (with Andy Grammer),186261,2021-04-09,"electro house, slap house, neo mellow, post-teen pop, dance pop, pop rock, pop, edm, dutch house, modern rock, pop dance, progressive electro house, tropical house",False,69,0.76,0.605,9,-8.119,1,0.0984,0.0886,2.09e-06,0.157,0.371,114.996,4,spotify:track:7hcYAIyiOVdmRhpGtSJRTP,Pop
383,Little Bit of Love,Tom Grennan,Little Bit of Love (Acoustic),226268,2021-01-29,"uk pop, indie cafe pop, modern rock",False,71,0.689,0.706,1,-4.48,0,0.0312,0.0833,0.0,0.105,0.623,106.52,4,spotify:track:78q4ESvMkPVJzHAV11LAGE,Pop
384,Wasted Love (feat. Lagique),"Ofenbach, Lagique",Wasted Love (feat. Lagique),139563,2021-01-08,"edm, pop dance, tropical house",False,87,0.734,0.855,6,-4.578,0,0.135,0.0821,4.73e-06,0.0901,0.54,121.955,4,spotify:track:2pPO9YecZimmuVQfIzfV6U,Pop
385,Copines,Aya Nakamura,NAKAMURA,171720,2018-11-02,"basshall, francoton",False,79,0.701,0.787,8,-3.941,0,0.0855,0.27,0.0,0.105,0.904,180.027,4,spotify:track:1Bhm5HNO1cq8olDbBmokyL,Pop
386,Stronger (feat. Kesha),"Sam Feldt, Kesha",Stronger (feat. Kesha),173714,2021-01-29,"electro house, electropop, pop edm, post-teen pop, dance pop, pop, edm, pop dance, tropical house",False,71,0.648,0.672,1,-7.902,1,0.0436,0.36,0.0,0.097,0.435,104.987,4,spotify:track:4NctFqJyGAqurHFEUQvWgR,Pop
387,GOOD TIME (feat. Shaggy),"Niko Moon, Shaggy",GOOD TIME (feat. Shaggy),176241,2021-01-29,"contemporary country, reggae fusion",False,62,0.762,0.635,10,-5.385,1,0.109,0.0793,0.0,0.33,0.806,143.936,4,spotify:track:1yNydkcYMCFWvTVi9bEiDn,Pop
388,Too Late (feat. Wiz Khalifa & Lukas Graham),"Cash Cash, Wiz Khalifa, Lukas Graham",Too Late (feat. Wiz Khalifa & Lukas Graham),193918,2021-02-19,"electro house, electropop, southern hip hop, rap, pop edm, hip hop, dance pop, pittsburgh rap, scandipop, pop, edm, electropowerpop, indie poptimism, danish pop, pop dance, pop rap, trap, tropical house",False,68,0.552,0.74,2,-2.335,1,0.124,0.074,0.0,0.113,0.601,97.049,4,spotify:track:6Q0cy1jCa8EpvT6hd9rrs9,Pop
389,motive (with Doja Cat),"Ariana Grande, Doja Cat",Positions (Deluxe),167990,2021-02-19,"post-teen pop, dance pop, pop rap, pop",True,68,0.789,0.742,10,-5.664,0,0.0652,0.0681,0.0,0.166,0.661,116.965,4,spotify:track:5VipERQ1ofCowecoFg2MVU,Pop
390,PROBLEMA,Daddy Yankee,PROBLEMA,184507,2021-02-26,"reggaeton, latin hip hop, latin, trap latino",True,84,0.773,0.8,10,-3.17,0,0.0987,0.0613,0.00403,0.0327,0.842,89.988,4,spotify:track:2dl5K2ScW7jYhAhuem06cm,Pop
391,Head Shoulders Knees & Toes (feat. Norma Jean Martine),"Ofenbach, Quarterhead, Norma Jean Martine",Head Shoulders Knees & Toes (feat. Norma Jean Martine),156960,2020-05-08,"edm, nyc pop, pop dance, tropical house",False,81,0.798,0.828,2,-5.36,1,0.193,0.0247,2.55e-06,0.121,0.6,124.962,4,spotify:track:6i7zAdNhzUN2k1HcrBxPHG,Pop
392,Fever,"Dua Lipa, Angèle",Fever,156911,2020-10-29,"dance pop, pop, belgian pop, variete francaise, uk pop",False,77,0.868,0.693,6,-7.052,0,0.181,0.0597,0.00399,0.106,0.396,114.999,4,spotify:track:3wJVBz7gvGTwTWVAxFa6ny,Pop
393,cheers (with Wiz Khalifa),"blackbear, Wiz Khalifa",cheers (with Wiz Khalifa),201010,2020-12-25,"electropop, southern hip hop, rap, hip hop, pittsburgh rap, pop, pop rap, trap",False,73,0.795,0.642,9,-4.431,1,0.0288,0.0509,0.0,0.17,0.669,97.999,4,spotify:track:41uMT21Z2Sts6UNsz19ZH5,Pop
394,Turning Me Up (Hadal Ahbek),"Issam Alnajjar, Loud Luxury, Ali Gatie",Turning Me Up (Hadal Ahbek),144000,2021-04-09,"electro house, indonesian viral pop, pop edm, dance pop, pop, edm, canadian hip hop, pop dance, tropical house",False,73,0.744,0.816,11,-3.933,1,0.0372,0.144,8.51e-06,0.0902,0.748,120.062,4,spotify:track:4sofJiicQwKsRo3S1vpt39,Pop
395,I Hope (feat. Charlie Puth),"Gabby Barrett, Charlie Puth",Goldmine,209763,2020-06-19,"contemporary country, viral pop, post-teen pop, dance pop, pop",False,70,0.554,0.576,6,-6.495,1,0.0399,0.171,0.0,0.159,0.409,74.942,4,spotify:track:5cYFwgA5dHoqR3xGnlr9ew,Pop
396,Love Again (feat. Alida),"Alok, Alida",Love Again (feat. Alida),147402,2021-02-05,"electro house, slap house, norwegian pop, pop nacional",False,79,0.636,0.822,0,-4.321,0,0.0507,0.0534,1.99e-05,0.121,0.338,127.225,4,spotify:track:63bWXWGcWnRQvdS8bJWdkB,Pop
397,Break My Heart,Dua Lipa,Break My Heart,221820,2020-03-25,"dance pop, uk pop, pop",False,74,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,4,spotify:track:1raaNykBg1bDnWENUiglUA,Pop
